Year,st,State,Gini
1951,8,Delaware,0.508829176
1951,9,District of Columbia,0.424611688
1951,10,Florida,0.447726607
1951,11,Georgia,0.434690148
1951,13,Idaho,0.399540246
1951,14,Illinois,0.414592892
1951,15,Indiana,0.395588279
1951,16,Iowa,0.411757916
1951,17,Kansas,0.427519649
1951,18,Kentucky,0.425767571
1951,19,Louisiana,0.431297809
1951,20,Maine,0.41457358
1951,21,Maryland,0.427838206
1951,22,Massachusetts,0.414025635
1951,23,Michigan,0.398964882
1951,24,Minnesota,0.421880722
1951,25,Mississippi,0.432977825
1951,26,Missouri,0.438247114
1951,27,Montana,0.42304492
1951,28,Nebraska,0.424283415
1951,29,Nevada,0.451679885
1951,30,New Hampshire,0.404192418
1951,31,New Jersey,0.398122042
1951,32,New Mexico,0.438335866
1951,33,New York,0.445521057
1951,34,North Carolina,0.424888194
1951,35,North Dakota,0.421250403
1951,36,Ohio,0.398364723
1951,37,Oklahoma,0.435777485
1951,38,Oregon,0.416621923
1951,39,Pennsylvania,0.397280157
1951,40,Rhode Island,0.420248657
1951,41,South Carolina,0.404368073
1951,42,South Dakota,0.428184301
1951,43,Tennessee,0.427064717
1951,44,Texas,0.44858852
1951,45,Utah,0.393640667
1951,46,Vermont,0.409046918
1951,47,Virginia,0.424348861
1951,48,Washington,0.391509175
1951,49,West Virginia,0.392625242
1951,50,Wisconsin,0.400665462
1951,51,Wyoming,0.452843815
1952,0,United States,0.429869354
1952,1,Alabama,0.421670586
1952,3,Arizona,0.424752116
1952,4,Arkansas,0.438712269
1952,5,California,0.410712451
1952,6,Colorado,0.435628176
1952,7,Connecticut,0.426397234
1952,8,Delaware,0.489296526
1952,9,District of Columbia,0.421277583
1952,10,Florida,0.443515927
1952,11,Georgia,0.433260083
1952,13,Idaho,0.427679926
1952,14,Illinois,0.411729187
1952,15,Indiana,0.394381821
1952,16,Iowa,0.412351131
1952,17,Kansas,0.436174989
1952,18,Kentucky,0.413629025
1952,19,Louisiana,0.428857744
1952,20,Maine,0.399651825
1952,21,Maryland,0.421719372
1952,22,Massachusetts,0.416374892
1952,23,Michigan,0.400946438
1952,24,Minnesota,0.418793142
1952,25,Mississippi,0.437072158
1952,26,Missouri,0.436546355
1952,27,Montana,0.416295737
1952,28,Nebraska,0.4185763
1952,29,Nevada,0.397202432
1952,30,New Hampshire,0.412134647
1952,31,New Jersey,0.397030115
1952,32,New Mexico,0.431015074
1952,33,New York,0.432099104
1952,34,North Carolina,0.425248504
1952,35,North Dakota,0.421773463
1952,36,Ohio,0.404078513
1952,37,Oklahoma,0.441604197
1952,38,Oregon,0.4184587
1952,39,Pennsylvania,0.395404786
1952,40,Rhode Island,0.403858185
1952,41,South Carolina,0.414269984
1952,42,South Dakota,0.437683165
1952,43,Tennessee,0.426907331
1952,44,Texas,0.4435139
1952,45,Utah,0.407107323
1952,46,Vermont,0.415628523
1952,47,Virginia,0.426289111
1952,48,Washington,0.399003118
1952,49,West Virginia,0.393053532
1952,50,Wisconsin,0.40163216
1952,51,Wyoming,0.417379528
1953,0,United States,0.428561181
1953,1,Alabama,0.410372674
1953,3,Arizona,0.411104709
1953,4,Arkansas,0.428117514
1953,5,California,0.406925738
1953,6,Colorado,0.417602539
1953,7,Connecticut,0.397970647
1953,8,Delaware,0.474834383
1953,9,District of Columbia,0.40746811
1953,10,Florida,0.441029459
1953,11,Georgia,0.432586014
1953,13,Idaho,0.408204138
1953,14,Illinois,0.41634348
1953,15,Indiana,0.392195255
1953,16,Iowa,0.406706303
1953,17,Kansas,0.427552402
1953,18,Kentucky,0.41655463
1953,19,Louisiana,0.430211306
1953,20,Maine,0.391088307
1953,21,Maryland,0.412556916
1953,22,Massachusetts,0.409874767
1953,23,Michigan,0.397118539
1953,24,Minnesota,0.429251492
1953,25,Mississippi,0.429593712
1953,26,Missouri,0.435083598
1953,27,Montana,0.416486859
1953,28,Nebraska,0.424153268
1953,29,Nevada,0.393320799
1953,30,New Hampshire,0.405938387
1953,31,New Jersey,0.391025692
1953,32,New Mexico,0.41913709
1953,33,New York,0.432836533
1953,34,North Carolina,0.423823684
1953,35,North Dakota,0.439536661
1953,36,Ohio,0.391356468
1953,37,Oklahoma,0.429351091
1953,38,Oregon,0.420548409
1953,39,Pennsylvania,0.393221438
1953,40,Rhode Island,0.403447866
1953,41,South Carolina,0.399674356
1953,42,South Dakota,0.428840995
1953,43,Tennessee,0.425894052
1953,44,Texas,0.440709442
1953,45,Utah,0.402183115
1953,46,Vermont,0.420536906
1953,47,Virginia,0.424312532
1953,48,Washington,0.39755857
1953,49,West Virginia,0.39052102
1953,50,Wisconsin,0.410659939
1953,51,Wyoming,0.398223966
1954,0,United States,0.434472591
1954,1,Alabama,0.409828275
1954,3,Arizona,0.426854342
1954,4,Arkansas,0.448495954
1954,5,California,0.413235396
1954,6,Colorado,0.419538945
1954,7,Connecticut,0.415277213
1954,8,Delaware,0.533881128
1954,9,District of Columbia,0.429527849
1954,10,Florida,0.454306185
1954,11,Georgia,0.43592912
1954,13,Idaho,0.377492607
1954,14,Illinois,0.420881748
1954,15,Indiana,0.391718417
1954,16,Iowa,0.423103929
1954,17,Kansas,0.421727419
1954,18,Kentucky,0.436372727
1954,19,Louisiana,0.426175624
1954,20,Maine,0.428026199
1954,21,Maryland,0.412274331
1954,22,Massachusetts,0.412642956
1954,23,Michigan,0.404382139
1954,24,Minnesota,0.42269817
1954,25,Mississippi,0.432518125
1954,26,Missouri,0.440321386
1954,27,Montana,0.403828055
1954,28,Nebraska,0.444832504
1954,29,Nevada,0.429176748
1954,30,New Hampshire,0.405896991
1954,31,New Jersey,0.407698125
1954,32,New Mexico,0.44497934
1954,33,New York,0.43825379
1954,34,North Carolina,0.428750426
1954,35,North Dakota,0.453518033
1954,36,Ohio,0.396432966
1954,37,Oklahoma,0.442957491
1954,38,Oregon,0.398750812
1954,39,Pennsylvania,0.407196224
1954,40,Rhode Island,0.43395707
1954,41,South Carolina,0.40845865
1954,42,South Dakota,0.422073454
1954,43,Tennessee,0.424239069
1954,44,Texas,0.442190409
1954,45,Utah,0.401899427
1954,46,Vermont,0.413558543
1954,47,Virginia,0.426207095
1954,48,Washington,0.401008725
1954,49,West Virginia,0.4092592
1954,50,Wisconsin,0.414580435
1954,51,Wyoming,0.417084962
1955,0,United States,0.436822861
1955,1,Alabama,0.431886792
1955,3,Arizona,0.42435497
1955,4,Arkansas,0.435828596
1955,5,California,0.426413208
1955,6,Colorado,0.481593996
1955,7,Connecticut,0.417438567
1955,8,Delaware,0.514296949
1955,9,District of Columbia,0.433113486
1955,10,Florida,0.471134365
1955,11,Georgia,0.444834054
1955,13,Idaho,0.444267601
1955,14,Illinois,0.42687422
1955,15,Indiana,0.410101384
1955,16,Iowa,0.45614326
1955,17,Kansas,0.463564932
1955,18,Kentucky,0.445243955
1955,19,Louisiana,0.441747159
1955,20,Maine,0.438638687
1955,21,Maryland,0.416451156
1955,22,Massachusetts,0.432694077
1955,23,Michigan,0.40244633
1955,24,Minnesota,0.44124195
1955,25,Mississippi,0.444293618
1955,26,Missouri,0.446164995
1955,27,Montana,0.436278582
1955,28,Nebraska,0.485229194
1955,29,Nevada,0.459661216
1955,30,New Hampshire,0.423277348
1955,31,New Jersey,0.405189365
1955,32,New Mexico,0.448372364
1955,33,New York,0.449861467
1955,34,North Carolina,0.433014214
1955,35,North Dakota,0.491765499
1955,36,Ohio,0.400606275
1955,37,Oklahoma,0.455728918
1955,38,Oregon,0.424164355
1955,39,Pennsylvania,0.410895318
1955,40,Rhode Island,0.448413819
1955,41,South Carolina,0.412780792
1955,42,South Dakota,0.469809294
1955,43,Tennessee,0.449674636
1955,44,Texas,0.469944268
1955,45,Utah,0.400698364
1955,46,Vermont,0.465904891
1955,47,Virginia,0.438921839
1955,48,Washington,0.414393008
1955,49,West Virginia,0.406991571
1955,50,Wisconsin,0.422916949
1955,51,Wyoming,0.453167051
1956,0,United States,0.435660124
1956,1,Alabama,0.436944634
1956,3,Arizona,0.425832093
1956,4,Arkansas,0.476980805
1956,5,California,0.424455911
1956,6,Colorado,0.460714042
1956,7,Connecticut,0.424615711
1956,8,Delaware,0.493185669
1956,9,District of Columbia,0.450416595
1956,10,Florida,0.477265775
1956,11,Georgia,0.443302989
1956,13,Idaho,0.442543715
1956,14,Illinois,0.422926128
1956,15,Indiana,0.406109095
1956,16,Iowa,0.433182716
1956,17,Kansas,0.459555328
1956,18,Kentucky,0.447725475
1956,19,Louisiana,0.448361456
1956,20,Maine,0.440302551
1956,21,Maryland,0.411463827
1956,22,Massachusetts,0.415205389
1956,23,Michigan,0.421581149
1956,24,Minnesota,0.434990644
1956,25,Mississippi,0.466899604
1956,26,Missouri,0.440621138
1956,27,Montana,0.45343402
1956,28,Nebraska,0.482396215
1956,29,Nevada,0.436097652
1956,30,New Hampshire,0.415022433
1956,31,New Jersey,0.411123335
1956,32,New Mexico,0.447376341
1956,33,New York,0.445204735
1956,34,North Carolina,0.446947306
1956,35,North Dakota,0.450273871
1956,36,Ohio,0.398861468
1956,37,Oklahoma,0.469743133
1956,38,Oregon,0.422697544
1956,39,Pennsylvania,0.411242813
1956,40,Rhode Island,0.413923621
1956,41,South Carolina,0.42756635
1956,42,South Dakota,0.470557123
1956,43,Tennessee,0.446899951
1956,44,Texas,0.46271947
1956,45,Utah,0.401459932
1956,46,Vermont,0.437179774
1956,47,Virginia,0.446221739
1956,48,Washington,0.405431598
1956,49,West Virginia,0.419720531
1956,50,Wisconsin,0.423578978
1956,51,Wyoming,0.43182373
1957,0,United States,0.435810119
1957,1,Alabama,0.427091658
1957,3,Arizona,0.437379628
1957,4,Arkansas,0.467294157
1957,5,California,0.426873773
1957,6,Colorado,0.449314296
1957,7,Connecticut,0.426556706
1957,8,Delaware,0.517045856
1957,9,District of Columbia,0.452230364
1957,10,Florida,0.464583099
1957,11,Georgia,0.44279629
1957,13,Idaho,0.448256552
1957,14,Illinois,0.419847488
1957,15,Indiana,0.411996216
1957,16,Iowa,0.434195757
1957,17,Kansas,0.457864195
1957,18,Kentucky,0.458415002
1957,19,Louisiana,0.439475417
1957,20,Maine,0.432678342
1957,21,Maryland,0.416201115
1957,22,Massachusetts,0.422319174
1957,23,Michigan,0.405769408
1957,24,Minnesota,0.444610804
1957,25,Mississippi,0.458639055
1957,26,Missouri,0.453086466
1957,27,Montana,0.443283826
1957,28,Nebraska,0.484299749
1957,29,Nevada,0.436323613
1957,30,New Hampshire,0.409300715
1957,31,New Jersey,0.41065973
1957,32,New Mexico,0.457836777
1957,33,New York,0.43941322
1957,34,North Carolina,0.447531372
1957,35,North Dakota,0.472139984
1957,36,Ohio,0.399745703
1957,37,Oklahoma,0.464925975
1957,38,Oregon,0.449328721
1957,39,Pennsylvania,0.414631814
1957,40,Rhode Island,0.42541486
1957,41,South Carolina,0.418265909
1957,42,South Dakota,0.469843805
1957,43,Tennessee,0.446661264
1957,44,Texas,0.46960932
1957,45,Utah,0.409671783
1957,46,Vermont,0.418510228
1957,47,Virginia,0.432452828
1957,48,Washington,0.416387767
1957,49,West Virginia,0.414515257
1957,50,Wisconsin,0.423198014
1957,51,Wyoming,0.404566079
1958,0,United States,0.441388071
1958,1,Alabama,0.4350245
1958,3,Arizona,0.450766355
1958,4,Arkansas,0.470269531
1958,5,California,0.426407069
1958,6,Colorado,0.438721538
1958,7,Connecticut,0.434977233
1958,8,Delaware,0.494023263
1958,9,District of Columbia,0.454143673
1958,10,Florida,0.466565579
1958,11,Georgia,0.44505769
1958,13,Idaho,0.427128941
1958,14,Illinois,0.427060962
1958,15,Indiana,0.411846101
1958,16,Iowa,0.428629786
1958,17,Kansas,0.444906533
1958,18,Kentucky,0.455591112
1958,19,Louisiana,0.442776978
1958,20,Maine,0.461423725
1958,21,Maryland,0.425466865
1958,22,Massachusetts,0.433652818
1958,23,Michigan,0.424775481
1958,24,Minnesota,0.450331062
1958,25,Mississippi,0.466887772
1958,26,Missouri,0.458493412
1958,27,Montana,0.457925886
1958,28,Nebraska,0.440262526
1958,29,Nevada,0.413032562
1958,30,New Hampshire,0.426137894
1958,31,New Jersey,0.415215999
1958,32,New Mexico,0.507686317
1958,33,New York,0.450953066
1958,34,North Carolina,0.44434911
1958,35,North Dakota,0.451733232
1958,36,Ohio,0.419493169
1958,37,Oklahoma,0.446470261
1958,38,Oregon,0.434533566
1958,39,Pennsylvania,0.424549967
1958,40,Rhode Island,0.415664464
1958,41,South Carolina,0.430890828
1958,42,South Dakota,0.462005377
1958,43,Tennessee,0.476924658
1958,44,Texas,0.456680864
1958,45,Utah,0.405558258
1958,46,Vermont,0.439523339
1958,47,Virginia,0.451161653
1958,48,Washington,0.40788886
1958,49,West Virginia,0.43478784
1958,50,Wisconsin,0.42259118
1958,51,Wyoming,0.429580688
1959,0,United States,0.448197812
1959,1,Alabama,0.441938758
1959,2,Alaska,0.443897069
1959,3,Arizona,0.466668606
1959,4,Arkansas,0.473138362
1959,5,California,0.438203245
1959,6,Colorado,0.456251919
1959,7,Connecticut,0.428736001
1959,8,Delaware,0.499899238
1959,9,District of Columbia,0.465565354
1959,10,Florida,0.477752805
1959,11,Georgia,0.446680039
1959,12,Hawaii,0.452350527
1959,13,Idaho,0.449724942
1959,14,Illinois,0.432068974
1959,15,Indiana,0.421853781
1959,16,Iowa,0.465558201
1959,17,Kansas,0.437484235
1959,18,Kentucky,0.456953526
1959,19,Louisiana,0.462259948
1959,20,Maine,0.445135266
1959,21,Maryland,0.441837072
1959,22,Massachusetts,0.434260905
1959,23,Michigan,0.415739894
1959,24,Minnesota,0.456440657
1959,25,Mississippi,0.499435246
1959,26,Missouri,0.458879322
1959,27,Montana,0.450599521
1959,28,Nebraska,0.470988244
1959,29,Nevada,0.440135241
1959,30,New Hampshire,0.430486888
1959,31,New Jersey,0.419012874
1959,32,New Mexico,0.444182694
1959,33,New York,0.459876031
1959,34,North Carolina,0.451531738
1959,35,North Dakota,0.468624771
1959,36,Ohio,0.410367757
1959,37,Oklahoma,0.456530839
1959,38,Oregon,0.431219548
1959,39,Pennsylvania,0.424348295
1959,40,Rhode Island,0.419496864
1959,41,South Carolina,0.440726548
1959,42,South Dakota,0.474368244
1959,43,Tennessee,0.465541929
1959,44,Texas,0.473412842
1959,45,Utah,0.425902098
1959,46,Vermont,0.441497296
1959,47,Virginia,0.451316208
1959,48,Washington,0.412678748
1959,49,West Virginia,0.431427658
1959,50,Wisconsin,0.421403617
1959,51,Wyoming,0.421404719
1960,0,United States,0.444601446
1960,1,Alabama,0.442676038
1960,2,Alaska,0.438759476
1960,3,Arizona,0.462429613
1960,4,Arkansas,0.471803278
1960,5,California,0.43489331
1960,6,Colorado,0.439330786
1960,7,Connecticut,0.427821159
1960,8,Delaware,0.51781249
1960,9,District of Columbia,0.455252439
1960,10,Florida,0.469815284
1960,11,Georgia,0.453064203
1960,12,Hawaii,0.459287405
1960,13,Idaho,0.44235006
1960,14,Illinois,0.433446109
1960,15,Indiana,0.414668888
1960,16,Iowa,0.443952143
1960,17,Kansas,0.44981426
1960,18,Kentucky,0.457734853
1960,19,Louisiana,0.459411711
1960,20,Maine,0.42657733
1960,21,Maryland,0.431711286
1960,22,Massachusetts,0.437050283
1960,23,Michigan,0.417889029
1960,24,Minnesota,0.457970947
1960,25,Mississippi,0.46938163
1960,26,Missouri,0.455884516
1960,27,Montana,0.449045688
1960,28,Nebraska,0.463161588
1960,29,Nevada,0.432654947
1960,30,New Hampshire,0.419285834
1960,31,New Jersey,0.417533159
1960,32,New Mexico,0.456210822
1960,33,New York,0.449675053
1960,34,North Carolina,0.45306012
1960,35,North Dakota,0.478962541
1960,36,Ohio,0.412666053
1960,37,Oklahoma,0.470143378
1960,38,Oregon,0.43147701
1960,39,Pennsylvania,0.412591159
1960,40,Rhode Island,0.427203059
1960,41,South Carolina,0.437970191
1960,42,South Dakota,0.495924592
1960,43,Tennessee,0.467776895
1960,44,Texas,0.478056282
1960,45,Utah,0.435061455
1960,46,Vermont,0.445697606
1960,47,Virginia,0.453227758
1960,48,Washington,0.409972548
1960,49,West Virginia,0.425094545
1960,50,Wisconsin,0.423207551
1960,51,Wyoming,0.450694203
1961,0,United States,0.449744254
1961,1,Alabama,0.446523756
1961,2,Alaska,0.439431489
1961,3,Arizona,0.447245151
1961,4,Arkansas,0.474325716
1961,5,California,0.441000015
1961,6,Colorado,0.445606083
1961,7,Connecticut,0.438775003
1961,8,Delaware,0.487665743
1961,9,District of Columbia,0.459527791
1961,10,Florida,0.474233836
1961,11,Georgia,0.452959418
1961,12,Hawaii,0.465735644
1961,13,Idaho,0.436030179
1961,14,Illinois,0.437332928
1961,15,Indiana,0.421356708
1961,16,Iowa,0.448759258
1961,17,Kansas,0.450075984
1961,18,Kentucky,0.467815012
1961,19,Louisiana,0.456150949
1961,20,Maine,0.455459058
1961,21,Maryland,0.43675828
1961,22,Massachusetts,0.434905142
1961,23,Michigan,0.427361041
1961,24,Minnesota,0.449361533
1961,25,Mississippi,0.465123832
1961,26,Missouri,0.462212473
1961,27,Montana,0.45894435
1961,28,Nebraska,0.464275569
1961,29,Nevada,0.458291829
1961,30,New Hampshire,0.42290324
1961,31,New Jersey,0.428964585
1961,32,New Mexico,0.462202907
1961,33,New York,0.46012947
1961,34,North Carolina,0.460199445
1961,35,North Dakota,0.486576617
1961,36,Ohio,0.417885005
1961,37,Oklahoma,0.47265029
1961,38,Oregon,0.437097728
1961,39,Pennsylvania,0.424010903
1961,40,Rhode Island,0.422786146
1961,41,South Carolina,0.434789658
1961,42,South Dakota,0.463896722
1961,43,Tennessee,0.471207738
1961,44,Texas,0.468562484
1961,45,Utah,0.419924855
1961,46,Vermont,0.448698282
1961,47,Virginia,0.454759151
1961,48,Washington,0.418106616
1961,49,West Virginia,0.433751255
1961,50,Wisconsin,0.430943787
1961,51,Wyoming,0.457194239
1962,0,United States,0.450370431
1962,1,Alabama,0.443903714
1962,2,Alaska,0.451348811
1962,3,Arizona,0.450326681
1962,4,Arkansas,0.4741337
1962,5,California,0.441398323
1962,6,Colorado,0.438280731
1962,7,Connecticut,0.435791403
1962,8,Delaware,0.502656221
1962,9,District of Columbia,0.463803113
1962,10,Florida,0.475953698
1962,11,Georgia,0.461563408
1962,12,Hawaii,0.458834678
1962,13,Idaho,0.459455729
1962,14,Illinois,0.43687585
1962,15,Indiana,0.4287889
1962,16,Iowa,0.444396734
1962,17,Kansas,0.458925724
1962,18,Kentucky,0.455893159
1962,19,Louisiana,0.459471047
1962,20,Maine,0.421270669
1962,21,Maryland,0.441805273
1962,22,Massachusetts,0.433315635
1962,23,Michigan,0.414545119
1962,24,Minnesota,0.45101583
1962,25,Mississippi,0.462269217
1962,26,Missouri,0.452444285
1962,27,Montana,0.481633663
1962,28,Nebraska,0.471073806
1962,29,Nevada,0.464936256
1962,30,New Hampshire,0.412685871
1962,31,New Jersey,0.4284935
1962,32,New Mexico,0.464316815
1962,33,New York,0.459895551
1962,34,North Carolina,0.462138742
1962,35,North Dakota,0.452311784
1962,36,Ohio,0.415370345
1962,37,Oklahoma,0.494405538
1962,38,Oregon,0.438817799
1962,39,Pennsylvania,0.421791494
1962,40,Rhode Island,0.4338952
1962,41,South Carolina,0.440924734
1962,42,South Dakota,0.47426644
1962,43,Tennessee,0.463643044
1962,44,Texas,0.477331787
1962,45,Utah,0.432894081
1962,46,Vermont,0.457806379
1962,47,Virginia,0.457939982
1962,48,Washington,0.422325671
1962,49,West Virginia,0.448791474
1962,50,Wisconsin,0.432004422
1962,51,Wyoming,0.472258329
1963,0,United States,0.453230172
1963,1,Alabama,0.452128023
1963,2,Alaska,0.414655566
1963,3,Arizona,0.463353485
1963,4,Arkansas,0.476240695
1963,5,California,0.448584855
1963,6,Colorado,0.458944857
1963,7,Connecticut,0.430929661
1963,8,Delaware,0.51764667
1963,9,District of Columbia,0.468078464
1963,10,Florida,0.478111714
1963,11,Georgia,0.455205351
1963,12,Hawaii,0.46235466
1963,13,Idaho,0.469148546
1963,14,Illinois,0.445195407
1963,15,Indiana,0.42620039
1963,16,Iowa,0.453135192
1963,17,Kansas,0.445603788
1963,18,Kentucky,0.475743979
1963,19,Louisiana,0.464366853
1963,20,Maine,0.443810374
1963,21,Maryland,0.446852267
1963,22,Massachusetts,0.438795328
1963,23,Michigan,0.428629369
1963,24,Minnesota,0.465665549
1963,25,Mississippi,0.462377429
1963,26,Missouri,0.455242693
1963,27,Montana,0.455360532
1963,28,Nebraska,0.476115853
1963,29,Nevada,0.461689979
1963,30,New Hampshire,0.430616409
1963,31,New Jersey,0.429774523
1963,32,New Mexico,0.470370561
1963,33,New York,0.457671434
1963,34,North Carolina,0.459501028
1963,35,North Dakota,0.465197325
1963,36,Ohio,0.418242753
1963,37,Oklahoma,0.480657935
1963,38,Oregon,0.430684656
1963,39,Pennsylvania,0.423182428
1963,40,Rhode Island,0.422931701
1963,41,South Carolina,0.439847738
1963,42,South Dakota,0.487094522
1963,43,Tennessee,0.473288774
1963,44,Texas,0.483001232
1963,45,Utah,0.432444304
1963,46,Vermont,0.440158278
1963,47,Virginia,0.463243037
1963,48,Washington,0.418586522
1963,49,West Virginia,0.439762235
1963,50,Wisconsin,0.438257366
1963,51,Wyoming,0.472118378
1964,0,United States,0.456788957
1964,1,Alabama,0.456024349
1964,2,Alaska,0.465895414
1964,3,Arizona,0.464576811
1964,4,Arkansas,0.483261257
1964,5,California,0.452394336
1964,6,Colorado,0.455859929
1964,7,Connecticut,0.448990226
1964,8,Delaware,0.528121233
1964,9,District of Columbia,0.477170825
1964,10,Florida,0.496318281
1964,11,Georgia,0.467006862
1964,12,Hawaii,0.479115665
1964,13,Idaho,0.458221316
1964,14,Illinois,0.440448821
1964,15,Indiana,0.431409746
1964,16,Iowa,0.459018946
1964,17,Kansas,0.460160971
1964,18,Kentucky,0.464874774
1964,19,Louisiana,0.461236775
1964,20,Maine,0.43890968
1964,21,Maryland,0.457806826
1964,22,Massachusetts,0.444930285
1964,23,Michigan,0.426410466
1964,24,Minnesota,0.460067928
1964,25,Mississippi,0.464873016
1964,26,Missouri,0.463902265
1964,27,Montana,0.474615395
1964,28,Nebraska,0.489322007
1964,29,Nevada,0.451613873
1964,30,New Hampshire,0.429232061
1964,31,New Jersey,0.432995915
1964,32,New Mexico,0.491490692
1964,33,New York,0.460613728
1964,34,North Carolina,0.454426914
1964,35,North Dakota,0.476781517
1964,36,Ohio,0.423988432
1964,37,Oklahoma,0.479216367
1964,38,Oregon,0.450871021
1964,39,Pennsylvania,0.425748289
1964,40,Rhode Island,0.452165723
1964,41,South Carolina,0.448351473
1964,42,South Dakota,0.501461327
1964,43,Tennessee,0.464647293
1964,44,Texas,0.491546512
1964,45,Utah,0.420856893
1964,46,Vermont,0.451742649
1964,47,Virginia,0.462700218
1964,48,Washington,0.43449378
1964,49,West Virginia,0.437365085
1964,50,Wisconsin,0.438740134
1964,51,Wyoming,0.458602339
1965,0,United States,0.462262541
1965,1,Alabama,0.458115786
1965,2,Alaska,0.428271472
1965,3,Arizona,0.482000828
1965,4,Arkansas,0.489602894
1965,5,California,0.460272282
1965,6,Colorado,0.458978206
1965,7,Connecticut,0.458799571
1965,8,Delaware,0.531802177
1965,9,District of Columbia,0.491798669
1965,10,Florida,0.488780946
1965,11,Georgia,0.477049023
1965,12,Hawaii,0.480567783
1965,13,Idaho,0.46550414
1965,14,Illinois,0.44621855
1965,15,Indiana,0.433941424
1965,16,Iowa,0.456064969
1965,17,Kansas,0.469729692
1965,18,Kentucky,0.459554255
1965,19,Louisiana,0.464363515
1965,20,Maine,0.443777233
1965,21,Maryland,0.461306363
1965,22,Massachusetts,0.458794594
1965,23,Michigan,0.438728005
1965,24,Minnesota,0.459399074
1965,25,Mississippi,0.47735244
1965,26,Missouri,0.464640021
1965,27,Montana,0.460750014
1965,28,Nebraska,0.474902779
1965,29,Nevada,0.465636462
1965,30,New Hampshire,0.454399556
1965,31,New Jersey,0.448607594
1965,32,New Mexico,0.475969106
1965,33,New York,0.470786661
1965,34,North Carolina,0.46805948
1965,35,North Dakota,0.459516197
1965,36,Ohio,0.430759996
1965,37,Oklahoma,0.481507659
1965,38,Oregon,0.455314338
1965,39,Pennsylvania,0.430640012
1965,40,Rhode Island,0.436129242
1965,41,South Carolina,0.453368574
1965,42,South Dakota,0.488695771
1965,43,Tennessee,0.473362595
1965,44,Texas,0.482974201
1965,45,Utah,0.452539951
1965,46,Vermont,0.461171657
1965,47,Virginia,0.467999071
1965,48,Washington,0.429112822
1965,49,West Virginia,0.452464372
1965,50,Wisconsin,0.442507356
1965,51,Wyoming,0.467019558
1966,0,United States,0.46616745
1966,1,Alabama,0.46147725
1966,2,Alaska,0.437915176
1966,3,Arizona,0.458535492
1966,4,Arkansas,0.475755006
1966,5,California,0.460159481
1966,6,Colorado,0.461695522
1966,7,Connecticut,0.445626855
1966,8,Delaware,0.50367862
1966,9,District of Columbia,0.498960555
1966,10,Florida,0.500954807
1966,11,Georgia,0.471325397
1966,12,Hawaii,0.46617052
1966,13,Idaho,0.453460634
1966,14,Illinois,0.45767796
1966,15,Indiana,0.435116947
1966,16,Iowa,0.461202741
1966,17,Kansas,0.457746804
1966,18,Kentucky,0.455693781
1966,19,Louisiana,0.467904001
1966,20,Maine,0.449118644
1966,21,Maryland,0.478407085
1966,22,Massachusetts,0.476672739
1966,23,Michigan,0.434577554
1966,24,Minnesota,0.469775021
1966,25,Mississippi,0.478627861
1966,26,Missouri,0.455295652
1966,27,Montana,0.45042792
1966,28,Nebraska,0.46118018
1966,29,Nevada,0.471883923
1966,30,New Hampshire,0.454198033
1966,31,New Jersey,0.452329665
1966,32,New Mexico,0.533177018
1966,33,New York,0.479343265
1966,34,North Carolina,0.470684886
1966,35,North Dakota,0.465228468
1966,36,Ohio,0.431445301
1966,37,Oklahoma,0.474442214
1966,38,Oregon,0.448040396
1966,39,Pennsylvania,0.44665125
1966,40,Rhode Island,0.439487606
1966,41,South Carolina,0.470227391
1966,42,South Dakota,0.492685974
1966,43,Tennessee,0.473826498
1966,44,Texas,0.496061951
1966,45,Utah,0.463135719
1966,46,Vermont,0.464586556
1966,47,Virginia,0.46881476
1966,48,Washington,0.43047601
1966,49,West Virginia,0.446848661
1966,50,Wisconsin,0.448919117
1966,51,Wyoming,0.474934459
1967,0,United States,0.469767869
1967,1,Alabama,0.459588587
1967,2,Alaska,0.45720464
1967,3,Arizona,0.464670181
1967,4,Arkansas,0.472876906
1967,5,California,0.469453335
1967,6,Colorado,0.468474567
1967,7,Connecticut,0.474583745
1967,8,Delaware,0.516142428
1967,9,District of Columbia,0.506153762
1967,10,Florida,0.499463052
1967,11,Georgia,0.474971861
1967,12,Hawaii,0.481399417
1967,13,Idaho,0.47021091
1967,14,Illinois,0.455125242
1967,15,Indiana,0.434482306
1967,16,Iowa,0.469747961
1967,17,Kansas,0.474386662
1967,18,Kentucky,0.472453833
1967,19,Louisiana,0.458435386
1967,20,Maine,0.469564497
1967,21,Maryland,0.468583137
1967,22,Massachusetts,0.460956275
1967,23,Michigan,0.442546785
1967,24,Minnesota,0.469528764
1967,25,Mississippi,0.476134449
1967,26,Missouri,0.476600826
1967,27,Montana,0.478070825
1967,28,Nebraska,0.497066438
1967,29,Nevada,0.477333963
1967,30,New Hampshire,0.442925692
1967,31,New Jersey,0.456889838
1967,32,New Mexico,0.500842154
1967,33,New York,0.483495355
1967,34,North Carolina,0.472372919
1967,35,North Dakota,0.462831199
1967,36,Ohio,0.438532084
1967,37,Oklahoma,0.473084688
1967,38,Oregon,0.465410769
1967,39,Pennsylvania,0.445228487
1967,40,Rhode Island,0.46197927
1967,41,South Carolina,0.466257602
1967,42,South Dakota,0.491754323
1967,43,Tennessee,0.471217871
1967,44,Texas,0.494488448
